,,,,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,
2011,II,Apr,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,II,Apr,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,II,,,3300,3300,3300,9900,3300,3300,3300,3300,13200,23100,3300,3300,3300,9900,3300,3300,3300,3300,13200,46200,3300,3300,3300,9900,3300,3300,3300,3300,13200,69300,3300,3300,3300,9900,3300,3300,3300,3300,13200,92400,231000,3300,3300,3300,9900,3300,3300,3300,3300,13200,115500,3300,3300,3300,125400,3300,3300,3300,3300,13200,138600,3300,3300,3300,148500,3300,3300,3300,3300,13200,161700,3300,3300,3300,171600,3300,3300,3300,3300,13200,184800,600600,
2011,I,Mar,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Mar,,3400,3400,3400,10200,3400,3400,3400,3400,13600,23800,3400,3400,3400,10200,3400,3400,3400,3400,13600,47600,3400,3400,3400,10200,3400,3400,3400,3400,13600,71400,3400,3400,3400,10200,3400,3400,3400,3400,13600,95200,238000,3400,3400,3400,10200,3400,3400,3400,3400,13600,119000,3400,3400,3400,129200,3400,3400,3400,3400,13600,142800,3400,3400,3400,153000,3400,3400,3400,3400,13600,166600,3400,3400,3400,176800,3400,3400,3400,3400,13600,190400,618800,
2011,I,Jan,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Jan,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,I,Feb,9,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,8,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,7,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,6,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,5,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,4,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,3,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,2,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,10,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,1,10,10,10,30,10,10,10,10,40,70,10,10,10,30,10,10,10,10,40,140,10,10,10,30,10,10,10,10,40,210,10,10,10,30,10,10,10,10,40,280,700,10,10,10,30,10,10,10,10,40,350,10,10,10,380,10,10,10,10,40,420,10,10,10,450,10,10,10,10,40,490,10,10,10,520,10,10,10,10,40,560,1820,
2011,I,Feb,,100,100,100,300,100,100,100,100,400,700,100,100,100,300,100,100,100,100,400,1400,100,100,100,300,100,100,100,100,400,2100,100,100,100,300,100,100,100,100,400,2800,7000,100,100,100,300,100,100,100,100,400,3500,100,100,100,3800,100,100,100,100,400,4200,100,100,100,4500,100,100,100,100,400,4900,100,100,100,5200,100,100,100,100,400,5600,18200,
2011,I,,,3600,3600,3600,10800,3600,3600,3600,3600,14400,25200,3600,3600,3600,10800,3600,3600,3600,3600,14400,50400,3600,3600,3600,10800,3600,3600,3600,3600,14400,75600,3600,3600,3600,10800,3600,3600,3600,3600,14400,100800,252000,3600,3600,3600,10800,3600,3600,3600,3600,14400,126000,3600,3600,3600,136800,3600,3600,3600,3600,14400,151200,3600,3600,3600,162000,3600,3600,3600,3600,14400,176400,3600,3600,3600,187200,3600,3600,3600,3600,14400,201600,655200,
2011,,,,12600,12600,12600,37800,12600,12600,12600,12600,50400,88200,12600,12600,12600,37800,12600,12600,12600,12600,50400,176400,12600,12600,12600,37800,12600,12600,12600,12600,50400,264600,12600,12600,12600,37800,12600,12600,12600,12600,50400,352800,882000,12600,12600,12600,37800,12600,12600,12600,12600,50400,441000,12600,12600,12600,478800,12600,12600,12600,12600,50400,529200,12600,12600,12600,567000,12600,12600,12600,12600,50400,617400,12600,12600,12600,655200,12600,12600,12600,12600,50400,705600,2293200,
